order_id,visit_id,user_id,order_created_at,location_id,shipping_carrier,shipping_method,estimated_delivery_date,delivered_at
960c0b49-e37f-4417-b3c3-e5eb570fa6d4,da83df28-806d-476f-8ad9-6e78295e33a2,5a1b0e39-cc63-4bfa-b443-d047fd6f01a9,2024-03-15 04:57:00,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2024-03-16 09:21:11,2024-03-18 10:42:24
9544c247-5c59-40d2-974b-dd833f7ccd7a,bd65fee1-b6b8-4916-a4ff-a7725f25a4ba,300f3dd9-f26e-42d0-ac86-9ba267dc1f79,2022-03-20 00:51:51,560e6c9b-4c49-4fd3-a8df-4ceee668bc27,carrier_1,2-Day,2022-03-23 14:12:53,2022-03-23 09:08:36
eaea757a-b089-480f-95ea-73d0655451c3,0c9ef869-f3e3-4cf8-a648-dc49e090893b,4faa49ce-c0b5-4164-a1be-b5b51a43d0a9,2023-07-10 15:31:47,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,2-Day,2023-07-13 14:36:07,2023-07-13 11:08:49
c1055941-9fb7-4ac9-bbf3-3f47cd11780e,d9925176-932f-44a3-89c1-31ddd8439ce1,c7cd73a2-283b-41af-bea4-e827175ecd57,2023-01-07 04:11:23,9bc5b08f-c58d-4c6d-a048-aa7e6f8097eb,carrier_1,2-Day,2023-01-10 11:03:16,2023-01-10 11:28:29
90b2c658-e458-47a9-b044-b8fe148177d4,20e324ba-36cc-46b5-bdcb-d83c3c55156c,be2f8854-6a18-4531-9759-17709bf5f505,2022-08-29 07:37:14,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2022-09-02 11:36:42,2022-09-02 13:16:58
7327030f-a935-460b-bdce-adbd57e4d03a,2ad2061d-9aa3-4320-b63a-809b39ecc7c7,6fb62349-d377-4228-b88e-4ee5f0ef0d71,2023-08-12 00:11:47,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_3,Express,2023-08-13 14:31:39,2023-08-12 17:15:15
1b1c4440-87e5-4130-85b7-653364ae8c4a,ad5472bb-c346-436f-b8ca-fd030d9f37d8,d7b69cd6-c33e-4ceb-a16d-1673f3cfc661,2024-08-02 14:30:09,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,Ground,2024-08-07 10:22:27,2024-08-06 12:10:15
e2ddb990-97f4-475e-bb94-8e6b4032b8c2,47910be7-e3f8-404f-9d92-a6256faf28f9,0c5f17df-6b0b-4ffb-b83b-9c4541a17c54,2022-01-14 21:20:43,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2022-01-16 13:32:32,2022-01-17 11:03:59
105eb2ef-03a6-436b-81eb-418b515ac533,8466e4dc-63d4-4e76-b66b-8c603c01e972,c712be3a-f8e0-45c9-8524-85fed1dbc993,2023-10-30 22:20:02,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_1,2-Day,2023-11-01 10:31:38,2023-11-02 17:14:25
d496ae7c-eb41-4423-bed2-70956447edc2,4beecc68-544d-4e1b-8943-b135b2d2cdf2,f0699ad9-2e6d-48fd-8d3d-c14c8d2c012d,2023-03-08 06:41:27,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Standard,2023-03-14 12:35:01,2023-03-14 17:39:05
21ba89f3-272e-463c-84d6-e249aec8bd53,24ad835a-d4e2-47b5-8296-0fb3ae25a2b6,ca9606a0-6c3f-4ec2-b564-a6619322891b,2021-12-03 22:27:53,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_3,Express,2021-12-04 12:39:38,2021-12-04 09:29:27
d60862a3-0798-44cd-8244-9f4a545a1c50,35f9210e-a582-47b5-9bc0-56d4867b44e3,8c2a0cea-abf3-4af8-aaa9-d4c6404a359c,2023-02-03 14:13:29,d452bcd9-24af-4ce4-b1e0-6bd7cda2da49,carrier_1,Ground,2023-02-10 14:08:16,2023-02-13 09:38:02
0c75180b-9c94-4441-88f4-16208a2902ee,2fa5746c-6e06-4855-a2b3-1bf81650d75d,dafd9a6a-5b9b-47f2-9491-a6458b198f2b,2024-10-13 08:18:48,fca9c789-1ec9-4d79-a50f-756dce951933,carrier_1,Ground,2024-10-18 09:14:29,2024-10-18 16:02:58
fc8c4762-e830-46d0-883c-1bbdfa32837f,0d683617-980d-4319-b2f1-d02c71606136,24dbe7e0-47c1-4058-ae5e-6946a6961d68,2022-04-27 15:42:36,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2022-04-28 09:59:18,2022-04-28 09:11:34
f13810bc-d069-4101-8bd6-5e214546052b,8535ed82-3e4e-48e6-b180-d7910e97a7f8,4dde831d-fc80-4ff2-828a-22d0b111c68c,2024-10-13 07:06:13,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_3,Express,2024-10-16 16:47:21,2024-10-16 11:34:40
f7e76673-e4a4-44b1-a072-46583e17ad82,dda00435-1e8d-4392-8318-843eafad54c8,110759ef-be11-4c39-97d9-3cc7fc1e6f90,2022-04-04 00:09:09,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2022-04-07 09:51:50,2022-04-07 14:32:38
6d5a0cdc-60da-47f7-a380-2e7bfdf3aaa6,efe143bd-15cb-45a3-94ec-a69b0a6e50d5,45c475ac-704a-4cba-b417-c263805e8b2b,2023-05-28 18:48:17,d452bcd9-24af-4ce4-b1e0-6bd7cda2da49,carrier_1,2-Day,2023-05-30 09:15:21,2023-06-01 13:16:17
6ba115fc-857f-4fe6-bdf2-484b4c731534,dba40054-5f3b-474e-90ce-8d83033982ae,ee4f6050-a2d7-4a24-bf38-6748cce3dd3c,2024-09-11 06:11:56,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_1,2-Day,2024-09-13 16:16:58,2024-09-13 09:24:53
871d04f9-eb25-4551-b378-e7067238d5cb,3eb046b6-0706-47c5-8adf-7cf5c6a7d511,aeaf7a53-cc42-42fc-a0c6-700ffcc7c30d,2021-11-17 22:28:56,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2021-11-22 14:59:15,2021-11-22 09:53:04
df52f0aa-9b43-4325-8e38-f7b5d883cadc,333e47a9-7649-41be-9f2b-d247707ae806,77cfc1f2-067a-46b9-9a49-50d4b8dd0216,2022-09-24 17:18:58,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2022-09-26 17:14:49,2022-09-26 13:23:36
3a00f855-2ab2-4091-893a-4e403ff4a8ca,2fe5c807-6106-4fc7-8a55-1a7530818eb9,5bf05623-6a82-4cdd-a32a-a2fed5af48ec,2024-03-17 00:26:20,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_3,Standard,2024-03-22 12:27:05,2024-03-22 10:36:34
d63908ca-cdf1-4ba5-be86-89fa15b54250,326a0b63-bf50-44ca-9258-204ab3ec5e7b,f917fbb3-0c8a-4272-a416-5948a1de8f92,2024-10-13 10:46:31,8ce499ba-1e23-4b9c-9e75-f8f1fed94c63,carrier_1,2-Day,2024-10-15 09:24:07,2024-10-15 12:04:06
276b1ff8-fcdf-48cc-8125-0e446b3714fa,5c4a3cf1-b499-4c0d-8b34-e0c56e213bd9,1dee74fe-d440-41ed-8ca0-38ae31dcc9f5,2022-03-29 12:19:05,55b6e9ae-da13-4a76-878c-728687928e96,carrier_1,2-Day,2022-04-01 11:32:16,2022-04-01 17:44:45
96670c53-7085-48c6-8bd5-254f397404d4,29264236-3021-484b-9b1a-050e99db6bab,a56807f7-c96b-4d13-b24c-339985b04634,2024-04-06 08:51:43,290df0d8-3487-44e8-bddd-f38e97df2409,carrier_1,Ground,2024-04-11 10:50:50,2024-04-11 13:12:44
040875f6-f37b-45ce-a5a9-30251c27bc77,2eb9d8a1-7452-4734-9200-24b1f8b84b08,1466d7b4-3614-4a41-8855-7332236c06ed,2024-04-02 11:47:34,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Standard,2024-04-07 11:09:44,2024-04-08 13:17:53
165deca6-1045-4574-afc4-7bf6412c6d46,f0e43044-9c29-4e90-8f90-61d86ed1d7a3,aa7e1d93-e7c3-4ccd-8e8d-190fb73401e8,2023-02-27 01:07:59,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Standard,2023-03-05 09:00:30,2023-03-06 09:38:23
6bb48f4b-dcd1-44b8-aa02-21694c7aea67,6ed9ec76-763c-46b8-a75c-0d246b8e9a63,ebdaf145-152d-4688-8778-b813537bfa8f,2021-10-24 11:14:09,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_3,Standard,2021-10-29 16:58:13,2021-10-29 15:01:01
31f71f63-fdb8-4c2d-8bf1-f6601dd2d868,3a6ebe23-305e-49a8-89dd-9cc856cc3d40,93b57429-28a8-4b67-951f-b1e6a61dfb34,2023-09-28 16:26:46,55b6e9ae-da13-4a76-878c-728687928e96,carrier_2,Priority Mail,2023-10-02 16:03:22,2023-10-02 09:21:48
3ac9e7b2-75b2-40a1-8d47-da141771a093,434d3786-50d7-40b3-b480-ed84dec57d19,f3e1229b-134d-462f-9ddc-a2065ec5dd7a,2023-03-06 23:44:34,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,Ground,2023-03-13 13:47:45,2023-03-15 14:45:56
f960e7dd-29ee-4f47-9b56-360fb7f1c651,1cb70dd9-6468-4dd7-a969-a11a1ada7158,9866ead0-8e1a-4abf-8ad5-34f6065474da,2024-10-13 09:58:16,560e6c9b-4c49-4fd3-a8df-4ceee668bc27,carrier_2,Priority Mail,2024-10-16 09:40:56,2024-10-15 09:27:49
fd4435ec-21fe-4aef-b5cb-d98687d7d50f,f4caccd2-ccf7-416f-accd-7ed9f6345c3c,5db3b964-462e-48fd-96d4-4f4920f7ccc2,2024-08-16 06:40:28,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2024-08-20 16:10:17,2024-08-19 12:53:32
e59076cc-0ccd-4f5e-92e2-71200593f0c8,4161e25f-37b9-4c47-b26c-3ac91baed2a9,11bd8e27-323a-4970-a9e9-cda8b4690bec,2024-10-13 05:01:44,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2024-10-16 11:25:45,2024-10-16 09:01:40
595b0c89-3faf-46f5-9811-199e9b87d865,bcd3a6a7-0b9e-4c30-b904-4b2655aa0cf9,2b53fe00-7ae9-465f-be8e-5d75d5535585,2023-12-07 20:45:22,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_3,Standard,2023-12-12 13:09:42,2023-12-12 12:23:11
8693ea53-546e-4016-aa96-f022b94eb513,050b8744-ba08-4a57-8a15-110dd46acbb6,192596cb-ef1f-4592-9921-c37fc6a05610,2024-04-10 19:56:28,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_1,Ground,2024-04-17 16:01:19,2024-04-19 11:46:35
36cff0e2-8989-4d29-bc4c-d15d92c28a82,46960ff6-9ffe-413f-add6-fad7238d26a5,9a07aae3-66fb-40a3-ac33-e7915bd320a6,2024-10-06 06:02:30,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_1,2-Day,2024-10-08 12:41:10,2024-10-08 12:02:23
7c1ca93c-4a2d-4b74-b67d-24321623b76b,cf50e161-2ae5-4f85-b410-7bbfd78646f5,320e22ef-d299-411f-ac4f-e08d8b36ecb6,2021-10-30 09:30:06,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_3,Standard,2021-11-03 14:49:59,2021-11-03 12:00:56
db408bcc-6e1c-471a-86af-59a8fd202599,176473ab-6388-409b-a68b-5e952f471726,fe72e789-436a-4e15-97f1-529cc08d7fee,2023-12-16 12:10:43,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_2,Priority Mail,2023-12-21 09:44:25,2023-12-21 12:32:52
428596d9-e95a-4bea-8682-e1bd4a79aa95,011551eb-477b-4cb2-930d-950e305d3d07,71b2c7dc-78cf-43df-8b1a-cab2bcecd1a0,2024-10-13 10:00:27,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,Ground,2024-10-19 15:21:34,2024-10-18 09:58:53
e94c9302-97f8-433a-a9a5-fb01f2d625b9,ef10ebf2-033c-49ad-99ab-270d66cf4602,d6322304-3cf1-40bf-a76c-f5b7ef663147,2023-09-04 03:20:33,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2023-09-07 13:18:31,2023-09-07 16:10:35
8df9c757-6ecf-4acf-b4cb-285fcc5bf7fc,300848cf-5e54-4077-a9ee-750d3ae72f0b,64d79ce0-574a-4d7a-ae20-3e2e4973621d,2023-09-07 21:51:31,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_2,Priority Mail,2023-09-10 15:23:06,2023-09-11 15:09:49
c56ed2ce-0df9-4b60-bd6c-d1b8f7e47ff2,b566f0cf-20f9-4c29-8ca5-b04a0d4944b4,d9b6737c-51c6-4c1a-8780-44e7ba5a4951,2024-10-08 15:13:37,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_1,2-Day,2024-10-11 12:26:23,2024-10-11 17:07:31
e5542d07-be43-4ea5-90fa-091c653d3881,9a8cb228-fcd0-4ea5-9cd1-2f00fd2b2d21,4f2a8c53-4d25-444a-bfbf-745ac0be32aa,2023-09-16 23:32:46,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,2-Day,2023-09-19 13:04:15,2023-09-20 12:41:33
cf80ab38-eba4-4b7b-bc24-ab47290accd4,26aa05fe-1961-4ad9-83d7-868046170c26,17a91db8-b79c-4fea-8c66-7b3721418305,2024-10-13 20:33:00,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Standard,2024-10-19 12:10:56,2024-10-19 10:09:03
3b048280-0019-4b26-a223-61b3b4a03d74,20a5302a-f382-4a5c-a0ec-830f1eeb48dd,fd26c9d6-4d37-4fbe-8f29-afac8166c438,2024-10-13 13:37:38,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2024-10-18 10:07:53,2024-10-21 09:50:44
268b5628-cdb7-4de0-b73a-a21bf765effd,a16a917d-5e62-4d51-9569-8dd6803fad96,982d2841-3fb1-4978-b774-e7e0bc50dba0,2023-07-10 21:04:23,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Express,2023-07-12 16:30:46,2023-07-13 10:02:33
9447189b-8dfa-41d7-88a1-583fc39dfa67,7cb47052-b497-42ca-a317-87d0a390ffb1,4fc92acd-8d2b-4aca-9a46-32268bb269e7,2022-11-26 21:33:07,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_1,Ground,2022-12-01 16:34:50,2022-12-01 12:05:18
8121f35e-07a7-4dff-9fdf-8087b2d9c068,866b3add-8cfa-4987-9edb-f4fe839f6223,ba16ada0-f66e-4d96-9d7b-468cd04b4810,2023-03-08 08:47:30,290df0d8-3487-44e8-bddd-f38e97df2409,carrier_1,Ground,2023-03-13 09:34:45,2023-03-14 12:06:04
5c127f5a-10b2-4ddc-9edc-1e183bdd07e9,8ca3999c-81a1-4a76-b471-6833cabc38b2,c19f14d6-517c-4d07-900a-6ec34a5e24c7,2023-12-18 03:59:19,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,2-Day,2023-12-20 16:52:32,2023-12-20 14:10:34
86184543-271d-4246-a88a-7c237e28ecf2,12aa0668-17ec-493b-91ac-fa2c0ecfcf19,5122fac0-2085-4481-ab65-b82ac73bc635,2024-05-21 00:58:23,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2024-05-27 09:59:30,2024-05-27 16:26:43
8db86358-cb59-4b3e-959b-aa3a9e124431,723f06dd-d3b8-4260-b528-efb2dcd9937c,1c23332a-4b5e-4a56-95b6-e2c735c5a232,2022-05-23 16:25:35,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2022-05-28 11:43:48,2022-05-28 14:40:59
c3587df5-8468-47e3-882c-d26ac912bffa,34fbc884-206e-4bf1-a3c8-259046545b90,8177eb98-ac5b-4ffc-b970-98dd86cf23ab,2022-02-05 01:28:33,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Standard,2022-02-10 10:36:48,2022-02-10 12:46:30
9b8abbaf-25a2-4b34-b4d2-af4ac5009ed3,a9647c80-cf35-4020-b480-177b34b081d5,eb4e7aa9-6a8d-4332-8978-eb771e20d059,2023-01-06 04:37:38,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2023-01-09 15:31:10,2023-01-09 10:52:30
20a6c93b-5262-40d1-8444-f9e84f317ac1,494ad8e4-bc64-482d-bd77-ad7691f64207,c3635911-0e7e-4b06-988d-6870533be4b2,2024-10-15 06:02:10,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2024-10-20 16:56:57,2024-10-21 15:28:32
56154fd6-4151-42dc-ba93-76ba902cfe1f,3cff940e-e641-493b-abc3-f9c165d38901,7ca388d8-0cc5-4f41-b3c4-67fc7cf0d547,2022-10-25 11:32:04,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Express,2022-10-28 10:35:30,2022-10-28 16:21:14
5ec83139-6921-4087-b8a8-91aaa399ae8e,b22eb978-dc7c-4b2c-a703-f4d82e00c856,b00702c6-5edb-43d0-9242-e3f72e075cdc,2022-09-20 08:35:43,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Express,2022-09-23 15:25:02,2022-09-23 09:56:33
09bc8d6e-b16b-4069-956a-87baa1b75dea,3ff5ed47-c662-4268-b86f-15526e58669e,531249e9-47e1-4b78-8179-2b041030bd6d,2021-11-16 10:08:39,8ce499ba-1e23-4b9c-9e75-f8f1fed94c63,carrier_2,Priority Mail,2021-11-21 13:24:06,2021-11-22 15:48:19
aa49bee3-e3a5-4ccb-9e57-1cefc8a9f90c,dfa51293-5b0a-427f-bf09-a7c0f849fb7b,2c4ab5ab-26e6-40be-b81d-2fa66dff9f0e,2024-10-13 05:05:41,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,2-Day,2024-10-15 15:32:23,2024-10-15 10:57:22
45e30738-1a9b-4c20-8970-b05d820d24a7,7133020f-4668-4e24-a732-17bc49e3015f,61c5f7ce-a875-40ad-aec9-7afd9bd489e5,2024-01-30 16:15:17,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_1,2-Day,2024-02-01 11:03:47,2024-02-01 17:33:04
f7184012-d82d-4fe7-a69a-d620ede24ccd,0ceec9ed-c36a-436f-b657-2a4affa15b4d,f5885e05-3469-45be-9c40-9462605fb6ab,2022-05-22 01:18:57,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2022-05-28 13:12:47,2022-05-30 13:22:00
ca4a6b44-1c3e-4bc2-a70d-e06af4b04035,7dfa3ba9-a401-45bd-89c3-2f36421f7675,e9cd2466-8c50-4cea-a367-e92799ccd3db,2024-10-13 23:18:10,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2024-10-17 15:43:14,2024-10-19 09:13:15
2c257772-2505-49f0-8cbd-9f110daae134,37cc31e0-3bb3-441b-85d6-7e959ae5bfe7,1aa39f08-9ed1-4581-8a44-9378503563c3,2024-01-20 05:08:33,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_3,Standard,2024-01-25 10:52:34,2024-01-24 14:12:03
0ae09d84-81c7-4335-8464-74452dc1dee1,76afef72-d01f-4cfa-a840-2cb7a54c4627,0509fa8a-ae0e-4928-aaee-560ea2407f5e,2023-07-16 02:53:20,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Standard,2023-07-20 16:21:49,2023-07-20 14:33:56
34f7693c-c5d4-4cd8-87c8-0bf80a1351e1,e5df2e7c-574b-41a5-9a12-b987e88ad69a,08548013-6ccf-488d-ab0c-cbc9c89f3870,2022-07-15 10:50:37,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_1,Ground,2022-07-22 12:15:14,2022-07-22 12:36:03
ae2d35fc-4575-40b3-b40d-a129305b5de6,c7b406d1-7f84-42ad-a6d0-9f1d10c1bd49,93cf9423-078f-42f7-b327-66689ef20123,2024-10-13 16:50:22,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2024-10-14 17:01:18,2024-10-14 11:40:37
d50a03c5-6bdd-451a-bee2-04813ac5801f,dace77fd-fc23-43ca-895b-dd74217cd2b9,0f98e76e-6ae3-4f87-b99e-aaba98e00664,2022-09-05 15:32:32,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_1,Ground,2022-09-11 11:40:30,2022-09-13 14:02:32
b11243c8-8e98-49d6-96f3-71f5fc3895c3,ab8aefbb-7518-4674-a66f-891a37111bc0,4dc03d08-b6cd-4a26-934f-c876e4ac698f,2022-10-24 11:39:40,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_2,Priority Mail,2022-10-29 09:31:03,2022-10-28 16:37:53
e2150ef1-490f-425f-b36f-2cd4090717cb,7854d82c-ebf2-41b6-b98d-1086a997fae2,11c630d7-b4d2-4aee-bd1d-6f0c857ce29d,2022-02-23 08:04:13,55b6e9ae-da13-4a76-878c-728687928e96,carrier_2,Priority Mail,2022-02-27 13:45:40,2022-02-28 17:32:23
f5aba93a-f492-4e69-ae73-027a41584599,4e47172f-117f-4f8f-8a8d-147093dfdd0d,7b328345-7424-4aff-b9ab-29d462987963,2022-10-17 17:19:13,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2022-10-20 17:16:44,2022-10-20 09:45:27
f840830e-93db-47ee-acc2-64462cee114d,7083d416-f5bd-4c6e-a7e9-89ef79825e79,296f8011-58dc-411f-9459-7f81eeff66b0,2024-08-28 23:51:07,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2024-09-01 14:56:16,2024-08-31 15:48:38
6528546a-cb3d-4b26-956d-24ddbbed3dfd,f81bb25c-92cd-447e-9346-88567f8b5b31,cd8ce53b-fd49-4ce4-bf7d-e1511c65457f,2024-05-23 11:56:41,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_1,Ground,2024-05-29 14:34:17,2024-05-29 12:21:06
8f69aff2-21dc-4d3a-9710-bf52a76063dd,d1abfb7e-3af9-4b37-bb43-697bfdf5a004,52fc60d6-d3e9-4ab0-a2a6-24abd8a96a32,2023-05-02 13:49:31,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_2,Priority Mail,2023-05-06 11:02:28,2023-05-06 13:00:33
38f7d7a1-926f-43db-8930-38d3c237fc56,fc453a0c-933b-466e-b78c-6d7856bdf75b,6bd076f3-9aa5-4c2f-a3d1-cd8aad872f14,2022-12-20 00:20:21,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_2,Priority Mail,2022-12-25 16:33:12,2022-12-24 16:58:52
b80d8cc0-e36b-4b97-9cc8-c71d5509183c,7ceb3227-5ef5-4ad2-9ff1-9375a145fad0,453eb96d-ebaf-408b-a900-8d827d7071be,2022-01-16 22:39:41,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,2-Day,2022-01-19 15:45:25,2022-01-19 10:10:02
